subject activity tbodyacc.mean...x tbodyacc.mean...y tbodyacc.mean...z tgravityacc.mean...x tgravityacc.mean...y tgravityacc.mean...z tbodyaccjerk.mean...x tbodyaccjerk.mean...y tbodyaccjerk.mean...z tbodygyro.mean...x tbodygyro.mean...y tbodygyro.mean...z tbodygyrojerk.mean...x tbodygyrojerk.mean...y tbodygyrojerk.mean...z tbodyaccmag.mean.. tgravityaccmag.mean.. tbodyaccjerkmag.mean.. tbodygyromag.mean.. tbodygyrojerkmag.mean.. fbodyacc.mean...x fbodyacc.mean...y fbodyacc.mean...z fbodyacc.meanfreq...x fbodyacc.meanfreq...y fbodyacc.meanfreq...z fbodyaccjerk.mean...x fbodyaccjerk.mean...y fbodyaccjerk.mean...z fbodyaccjerk.meanfreq...x fbodyaccjerk.meanfreq...y fbodyaccjerk.meanfreq...z fbodygyro.mean...x fbodygyro.mean...y fbodygyro.mean...z fbodygyro.meanfreq...x fbodygyro.meanfreq...y fbodygyro.meanfreq...z fbodyaccmag.mean.. fbodyaccmag.meanfreq.. fbodybodyaccjerkmag.mean.. fbodybodyaccjerkmag.meanfreq.. fbodybodygyromag.mean.. fbodybodygyromag.meanfreq.. fbodybodygyrojerkmag.mean.. fbodybodygyrojerkmag.meanfreq.. angle.tbodyaccmean.gravity. angle.tbodyaccjerkmean..gravitymean. angle.tbodygyromean.gravitymean. angle.tbodygyrojerkmean.gravitymean. angle.x.gravitymean. angle.y.gravitymean. angle.z.gravitymean. tbodyacc.std...x tbodyacc.std...y tbodyacc.std...z tgravityacc.std...x tgravityacc.std...y tgravityacc.std...z tbodyaccjerk.std...x tbodyaccjerk.std...y tbodyaccjerk.std...z tbodygyro.std...x tbodygyro.std...y tbodygyro.std...z tbodygyrojerk.std...x tbodygyrojerk.std...y tbodygyrojerk.std...z tbodyaccmag.std.. tgravityaccmag.std.. tbodyaccjerkmag.std.. tbodygyromag.std.. tbodygyrojerkmag.std.. fbodyacc.std...x fbodyacc.std...y fbodyacc.std...z fbodyaccjerk.std...x fbodyaccjerk.std...y fbodyaccjerk.std...z fbodygyro.std...x fbodygyro.std...y fbodygyro.std...z fbodyaccmag.std.. fbodybodyaccjerkmag.std.. fbodybodygyromag.std.. fbodybodygyrojerkmag.std..
17 STANDING 0.27794250333333337 -0.01741200641692308 -0.111432145565 0.9046785474358975 -0.25748681794871797 -0.20268775701282052 0.07408649556410257 0.006578534525641028 -0.004035995941666666 -0.02695769371307693 -0.0770632126371795 0.08805618693589745 -0.10128916865384616 -0.0404518753974359 -0.0546331330897436 -0.9776359814102564 -0.9776359814102564 -0.9917427535897436 -0.9781845765384616 -0.9936729737179488 -0.990927533846154 -0.9741705694871795 -0.9802315757692308 -0.032553254582051286 0.04552077367307693 0.10758473366153846 -0.9921292257692308 -0.9862783424358975 -0.9895636330769231 0.2571181962833333 0.07399873194397436 0.0847226210125641 -0.9806962641025642 -0.9873340412820514 -0.9859549782051282 -0.13903461266615386 -0.16273671946153845 0.06017968141025641 -0.9809677482051282 0.11905840751282051 -0.9901627988461539 0.4268490407974359 -0.9842911315384616 -0.11563514183333334 -0.9927239393589744 0.31461781428205127 0.01511424726294872 0.003019672171794872 0.044382169333333325 0.07045680266666667 -0.6622628247435898 0.2602175123076923 0.16422652064102564 -0.991163919871795 -0.9681766637179487 -0.9704626792307692 -0.9857513657692308 -0.9758104760256411 -0.9691717621794872 -0.9920940055128206 -0.9866612597435898 -0.9912170273076923 -0.9813730829487181 -0.9851211646153847 -0.9855383633333334 -0.9892571962820513 -0.9936999085897437 -0.9923270994871796 -0.9753773098717949 -0.9753773098717949 -0.9903632482051282 -0.9776808374358975 -0.9923721173076924 -0.9913185283333334 -0.9664273238461539 -0.966999000897436 -0.9927753776923077 -0.9882003494871795 -0.9914503776923077 -0.9817913180769231 -0.9839465848717949 -0.986725274871795 -0.9755048406410257 -0.9894720866666668 -0.9772634187179488 -0.9921773035897437
17 WALKING 0.27234185524590165 -0.01848754033393443 -0.10979212203278689 0.9281123685245902 -0.17992738270491804 -0.19026594962295082 0.07731885800327869 0.013009854836065572 0.0243753334442623 -0.009222655191803285 -0.08397733437704918 0.0757132656704918 -0.10995923792786885 -0.03792513286229509 -0.05138071667540984 -0.15115148770491804 -0.15115148770491804 -0.30109326918032786 -0.33500983688524594 -0.5171674406557377 -0.3609916749180328 -0.06502676221262295 -0.382832802295082 -0.4149409555573771 0.008571380685409836 -0.09333287322327868 -0.42344609459016397 -0.19423272173770492 -0.523427055737705 -0.4368084229508197 -0.40049341595081966 -0.4467318767213115 -0.4077167085245902 -0.4901662865573771 -0.39880921754098364 -0.10258265899016394 -0.07616811720655738 -0.16327072786885247 -0.429380043442623 0.17434922775409836 -0.3359388918032787 0.02741032702360655 -0.5186180586885246 0.3515646887704918 -0.5827118596721311 0.15204422869672132 0.0631849965737705 -0.008606248901639342 0.0733299990819672 0.010138645573770505 -0.7270208401639344 0.2071865418032787 0.1550740082295082 -0.31950017295081967 -0.017579788554262298 -0.26582448918032786 -0.9809833516393444 -0.9686132026229508 -0.9569032481967213 -0.35549263540983606 -0.0935385034 -0.5343033116393443 -0.4798135129508197 -0.45493290393442626 -0.3860444354098361 -0.4312961481967213 -0.5602034890163935 -0.5244228873770492 -0.4618378668852459 -0.4618378668852459 -0.2756727862295082 -0.5224947636065574 -0.5397084914754099 -0.30480627409836064 -0.05561379308524591 -0.26239159491803277 -0.34386612901639346 -0.04703793776721312 -0.5438729962295082 -0.5048492908196721 -0.43923878770491803 -0.43876869950819675 -0.565162507704918 -0.21123186018032789 -0.615320077704918 -0.5203854791803278
17 WALKING_DOWNSTAIRS 0.29391828326086955 -0.01673594043478261 -0.08924327451739131 0.9288175780434783 -0.1510770576521739 -0.16096298595652175 0.11825085800652174 -0.011382617820869568 -0.009398380781956525 0.06777283906739132 -0.12351719592826087 0.016287874577608694 -0.1077700285 -0.038170236744130434 -0.05825188466413044 0.14895110353608695 0.14895110353608695 -0.22163169418478262 -0.2326417633076087 -0.540325787826087 -0.02262391712456522 -0.1302725145652174 -0.31808186050000004 -0.5145622404347826 -0.15580101382826086 -0.11333318560869565 -0.2150920490543478 -0.3512684043478261 -0.4986684580434783 -0.5085570295652174 -0.5590858458695652 -0.45293900521739133 -0.3164129629673913 -0.4511268693478261 -0.40338038608695653 -0.2794980215804348 -0.0744451681576087 -0.15472679860543478 0.05806805221086957 -0.05536337529847826 -0.18868039977173914 -0.04459463723913044 -0.40943875826086956 -0.02589202148478261 -0.5773488800000001 0.16304528809347826 -0.06177844941304348 -0.12055397571739132 -0.07981545739130436 0.007399919456521743 -0.7545807145652175 0.18768213 0.13572492267391306 0.18771976026956522 -0.060789203738478265 -0.2310641566152174 -0.9500262421739131 -0.946576675652174 -0.9010977665217391 -0.10343647141304349 -0.3040635341739131 -0.536331570652174 -0.37043686889130434 -0.45928198956521743 -0.46846298434782613 -0.5268018252173914 -0.5721447341304349 -0.5427706465217392 0.0914076757326087 0.0914076757326087 -0.20657668387608696 -0.3526872810869565 -0.5923194908695653 0.2589416763021739 -0.08605273586956522 -0.24541354164130436 -0.0718767032673913 -0.2989311449130435 -0.5730437110869565 -0.3931947317478261 -0.4693904280434783 -0.5409495202173913 -0.06188767671304348 -0.2365385159478261 -0.42886868782608695 -0.6433992039130435
17 WALKING_UPSTAIRS 0.25260476858333336 -0.02286456143083334 -0.12129044210416667 0.8535305658333333 -0.28415375333333337 -0.2981714641666667 0.07680441704375 0.03083565139375 0.007595338464583333 -0.030425057139583333 -0.05484559413704167 0.056093135814583334 -0.14265539766041666 -0.041449632850833334 -0.022348208654583333 -0.012806227691666667 -0.012806227691666667 -0.35723389791666665 -0.23519124909166667 -0.6373674906250001 -0.1397522212625 -0.11751973560000001 -0.3999234945625 -0.5292345090625 -0.15669437456875 -0.25832139413416666 -0.36027222583333335 -0.37705192875000004 -0.6330177079166667 -0.576044001875 -0.47405599833333334 -0.5528229760416667 -0.4162230182916667 -0.5214354152083334 -0.3242737133333333 -0.23093383148958335 -0.21055159731666667 -0.3491785712916667 -0.15030564329166668 -0.18440851497916666 -0.360299853125 -0.08901361513333333 -0.504066956875 -0.10352089033333334 -0.6690087635416667 0.08655417196041668 0.05899562851041666 0.06839325249791667 -0.02757958360416666 0.10562127033333334 -0.5725478183333333 0.27999253083333336 0.23325887375 -0.06295275410062501 -0.013172101439583332 -0.23022095423958333 -0.9494603722916667 -0.91597346625 -0.9301598435416667 -0.29266582708333333 -0.34979187322916666 -0.6574308360416667 -0.4965627327291667 -0.49304412520833335 -0.23440235071458332 -0.606044344375 -0.6767228477083334 -0.6105862022916667 -0.1028777303875 -0.1028777303875 -0.39091245041666667 -0.440837260125 -0.6823116287500001 -0.03553811728541667 -0.025278173608333336 -0.2048157105 -0.2872190382916667 -0.3651142635833333 -0.6803257708333333 -0.5244683916875 -0.48115411979166667 -0.2778914704375 -0.21739317060416666 -0.4373831079166667 -0.4964445797916667 -0.7241557425
19 LAYING 0.2726537334939759 -0.017142686442168677 -0.10898146186746988 -0.6800431550602409 0.7256466227710844 0.6876238525301205 0.07723179986506025 0.01114957330674699 -9.886908553253017e-4 -0.031207273055956632 -0.09526280140963857 0.10860511373493976 -0.0956018266746988 -0.037147659705180726 -0.05991614779518073 -0.96626080686747 -0.96626080686747 -0.98478434 -0.9532634327710844 -0.9853424977108435 -0.97453373 -0.9727988240963855 -0.9853404473493976 -0.25318866264 0.2924929301661446 0.29372226091180725 -0.9834785618072289 -0.9748782709638555 -0.9865064887951808 0.135277438 0.08382270312843375 0.11702892848795181 -0.9741962175903615 -0.972061003493976 -0.9739323325301206 0.2492094115106024 -0.15645001333855424 0.05186549122771085 -0.9719574013253013 0.16848119658433736 -0.9806215640963856 0.2113171495493976 -0.9656247244578314 0.07786512165060241 -0.9818904703614458 0.04570067180481927 -0.02110748518518072 0.011372379300000006 0.023718589915662655 -0.02313737926506025 0.7377843548192772 -0.4764917604819277 -0.5044275180722891 -0.9650195795180723 -0.973449968554217 -0.9846728372289157 -0.9589596110843374 -0.9869931496385543 -0.9888190315662652 -0.9836052234939759 -0.9745245226506024 -0.9882601810843374 -0.9813576114457832 -0.9636177056626506 -0.9731975238554217 -0.9761056634939759 -0.9846077289156627 -0.9869583639759036 -0.9631934890361447 -0.9631934890361447 -0.9806682878313253 -0.9559066465060241 -0.9802455108433735 -0.9620850012048193 -0.9748320756626506 -0.9847409981927712 -0.9852780069879519 -0.9759641115662651 -0.988558703373494 -0.983944795060241 -0.9598313657831326 -0.9754175238554217 -0.9640567739759036 -0.9794521884337349 -0.9574960244578313 -0.9793278474698796
19 SITTING 0.2738303161643836 -0.01673926003013699 -0.10870765430136987 0.5813715090410959 0.36034353465753427 0.4891265946575343 0.07537471291917809 0.013792100584383564 0.0017310680021369862 -0.021415128005479456 -0.05202078864383563 0.09689807181684933 -0.1009861314520548 -0.04251702150684932 -0.05908016842465754 -0.9620740656164384 -0.9620740656164384 -0.9864239760273973 -0.9422290438356165 -0.9894503165753425 -0.979238031780822 -0.9607631819178083 -0.9663350910958904 -0.3152880551643836 -0.0074106023423287735 -0.0035781574287671223 -0.9867755901369863 -0.9791415716438356 -0.98398048 0.09170031170958905 -0.09257591019452055 0.01853818533078082 -0.9817436649315069 -0.9681886757534247 -0.9682357779452055 -0.019286811628767126 -0.3930219583013699 -0.14736697137945207 -0.9626325779452055 -0.05385801424553425 -0.9837516467123288 0.2684566021780822 -0.9642387684931507 -0.19245162080684933 -0.9867274184931507 0.09786462511643836 0.03584151727945206 -0.02036781722054795 -8.674300254794584e-4 0.04411864317808219 -0.30454845082191784 -0.1763177916712329 -0.34806487273972603 -0.9763576630136986 -0.9503889439726028 -0.9519296150684932 -0.9693550101369863 -0.9699698136986302 -0.9603949608219179 -0.9870432854794521 -0.9792677290410959 -0.9867047402739726 -0.9846253068493152 -0.9597583095890411 -0.9655949763013699 -0.9884647527397261 -0.9874659150684932 -0.98531069 -0.951755657260274 -0.951755657260274 -0.9842051849315069 -0.9504918079452055 -0.9858312846575343 -0.9752042453424657 -0.9480530701369864 -0.947514931780822 -0.9885769913698631 -0.9809998576712329 -0.9881519157534248 -0.9855760482191781 -0.9555986101369863 -0.9678692491780823 -0.9528022776712329 -0.9836872727397261 -0.950484417260274 -0.9854164446575343
19 STANDING 0.27817226 -0.01542440569452055 -0.10904190460273973 0.9440458375342466 -0.2238978078082192 0.13064371784931506 0.07541203667123289 0.009913382739315071 0.001292163338780822 -0.025090574020273978 -0.0631429827260274 0.07105201801369865 -0.0990467890520548 -0.0422918533780822 -0.052376986707260285 -0.9605056835616439 -0.9605056835616439 -0.9830689235616439 -0.9417450410958904 -0.985801637671233 -0.9873520483561644 -0.9528728724657535 -0.968543351780822 0.04241640448356165 -0.03626051683150685 0.026101209061643833 -0.9850395961643836 -0.9700113458904109 -0.9834632954794521 0.19913594348082192 -0.11251381169863015 0.02863086353150685 -0.9478656391780822 -0.9750616716438357 -0.9651006361643836 -0.283665469939726 -0.29179696368219177 -0.11397642785342467 -0.9689107887671233 0.0017811266849315076 -0.979135412739726 0.29073713539726026 -0.9585781295890412 -0.24702361689726027 -0.9845366101369863 0.0645676883 0.013494269873972604 0.005518455628219179 0.013476344858904098 0.036368981657534244 -0.7620929726027398 0.23685817506849316 -0.06907737828767124 -0.9899109968493152 -0.9444302706849316 -0.9525996539726028 -0.9924115424657535 -0.9714266078082192 -0.9588620439726028 -0.9847920352054795 -0.9705432765753425 -0.9861424919178082 -0.9461097119178082 -0.9695763236986302 -0.9607342583561644 -0.9751266873972603 -0.9880966721917809 -0.9834539112328767 -0.9625493424657535 -0.9625493424657535 -0.9796408380821918 -0.9379510315068493 -0.9830694279452056 -0.9911616713698631 -0.9431937550684931 -0.9477539616438356 -0.9859137223287672 -0.9735885178082192 -0.9875245875342467 -0.9466070456164384 -0.9669672380821918 -0.963212791780822 -0.9642591108219178 -0.9791791494520549 -0.9367235484931506 -0.9822285821917809
19 WALKING 0.2739311723076923 -0.01917735879038462 -0.1227366731923077 0.9352225592307694 -0.2233381 -0.08984287973076924 0.08222462844615384 0.014411348201952303 -0.03275287222884615 -0.027497097989423076 -0.07515693337307693 0.0798106981923077 -0.08323532613846155 -0.030712844211538463 -0.06030919621153846 0.06481734386538461 0.06481734386538461 0.10945099020192307 0.10004507143076924 -0.1646999775923077 -0.02998156669230769 0.16925857566307692 -0.10442335759615384 -0.17644754222692308 0.057076730459999996 0.3518600116346154 0.033638099785384616 0.010731870398076923 -0.12936790259615386 -0.21478704840384616 -0.3880958901923077 -0.005404423600000002 0.2281423618653846 -0.09735498465961538 -0.01050470716 -0.09361621759230769 -0.07658323641153846 -0.033019453594230766 0.03222722962173077 0.30739495057692307 0.07301799286884617 0.12499809223846155 -0.09524604523653846 0.17435923131153847 -0.26244282284615383 0.2503826868076923 -0.03473715763653846 0.009804047519230776 0.011076971480769218 -0.030678062634615387 -0.7662809990384616 0.23758545 0.08476157955769231 -0.04890494079634616 0.18180156118557692 -0.13947794235 -0.9698614625 -0.9586512003846154 -0.9291879309615385 0.11030672931557693 0.08092711940384616 -0.179390497475 -0.02643579579230769 -0.11440610884057692 -0.10420298648269231 0.08011865231346155 -0.29159482762692307 -0.21349406534423077 -0.09939271713596154 -0.09939271713596154 0.035655878807692304 -0.02184631654615385 -0.27148748010384616 -0.05788207870192308 0.11261507799038462 -0.23387233106346156 0.0908366492173077 0.08540107320769232 -0.22782984193634614 -0.10838880953384616 -0.13301028546153845 -0.2202711908076923 -0.3247934060576923 -0.022286958603846153 -0.1415984023096154 -0.336148733
19 WALKING_DOWNSTAIRS 0.2626880538717949 -0.01459422750694872 -0.13369524066097438 0.8819408551282052 -0.2150180423076923 -0.1261468689428205 0.0730930306923077 -0.03868721112820513 -0.009552024974358973 -0.2057754273076923 0.027470755666666666 0.1639625108076923 -0.03374295784615383 -0.039461260335897426 -0.05455655634871795 0.6446043251282052 0.6446043251282052 0.434490400974359 0.41800460861538463 0.08758166182051282 0.5370120220512821 0.49445780223076924 0.1106592207448718 -0.3231372020769231 0.012611351153846158 0.29395638653846157 0.47431725605128205 0.2767168533076923 0.059590576871794865 -0.24057587312820514 -0.3875478194871795 -0.11694700182051282 0.47496244833333334 0.14708314356410257 0.21067307319230769 -0.1470274212974359 0.10134129343333334 0.19566485305564105 0.5866375507692307 0.22646167446153848 0.5384048461282052 0.17467943829487179 0.20397976483589744 0.1634179754102564 -0.022904529564102553 0.1851854915897436 5.441816923076754e-5 0.01878055243589744 0.4441011723076923 -0.046522739743589746 -0.7418425484615385 0.2360006269230769 0.11401188200000001 0.6269170705128205 0.5148164456410257 0.04932245102564103 -0.8997261394871795 -0.9178808641025641 -0.8993631317948718 0.5442730373076924 0.3553067169153846 -0.02001111487179488 0.26765721933333336 0.04831477435897436 -0.03140834579487179 0.17914864968461539 -0.014629919692307695 0.11664617022128206 0.4134723765897436 0.4134723765897436 0.4506120657205128 0.2378212318948718 -0.04389850225384616 0.6585065433333334 0.42792878523076927 -0.07836350415384614 0.4768038874769231 0.34977128541589747 -0.09839301048461539 0.19661328666153846 -0.028489571974358988 -0.21589222676923078 0.08286306241025641 0.31634641534871794 0.03203666711794872 -0.14325454751282052
19 WALKING_UPSTAIRS 0.242118808925 -0.030398661577500003 -0.151054607725 0.8294283725 -0.3871007085 -0.22100876270000003 0.08315450836225001 0.056818586275000006 0.031668198057500006 0.0388537087875 -0.134514320575 -2.3324822500000767e-4 -0.10180630439999999 -0.034628846147499996 -0.05335458755249999 0.01738119347275 0.01738119347275 -0.114189605875 -0.061615771449999995 -0.372790526575 -0.15687949467775 0.111818164225 -0.2196444734075 -0.344101732195 0.019767416219999997 0.0488512923725 -0.2053226461925 -0.07392837217499999 -0.3806571232 -0.273942744225 -0.364347950525 -0.18756727142500002 -0.19448550953500002 -0.2254218170275 -0.06612935166999999 0.0111728554515 -0.191499705925 -0.15202952495000002 -0.07962876322000001 0.1670048042575 -0.187391317015 0.296851347275 -0.28884026785 0.07507003104250001 -0.47718391450000003 0.260346441375 0.0217096617725 0.005856213575 -0.23563580512500001 -0.004332930875000001 -0.54383051775 0.3529176155 0.1793526235 -0.1287420952375 0.176349922525 -0.1904685504575 -0.916495992 -0.9010448505 -0.83693567475 -0.1742790558 -0.012886548357500001 -0.4442822275 -0.4068000325 -0.17263322355 -0.110117174875 -0.23937641116 -0.49212221875 -0.37541498300250004 -0.177666828025 -0.177666828025 -0.284060693125 -0.26440144275 -0.50740029025 -0.11993477534000001 0.13255758081125 -0.2399806950525 -0.2172651781 -0.013169587602500001 -0.50771620575 -0.47751474650000003 -0.149925160355 -0.207498123525 -0.36825349900000004 -0.43467125000000006 -0.3771327525 -0.58828966075
21 LAYING 0.27132547245555555 -0.01842330484155556 -0.10325383223333334 -0.17434917482222223 0.599992678 0.7882510271111112 0.0820150201077778 0.011994367100777779 -0.013905343859111111 -0.030512618877777783 -0.11380048637777779 0.09809065170000002 -0.09641183750666668 -0.03462750660555556 -0.060139866355555564 -0.9525965832222223 -0.9525965832222223 -0.9828003305555556 -0.9492788902222222 -0.985915906888889 -0.9682343755555556 -0.9600692470000001 -0.9617721905555556 -0.5170305295000001 0.0857486930922889 0.024988878775444447 -0.9841888412222223 -0.9720394171111112 -0.9816308053333334 0.0883780669131111 -0.025755130805555554 0.04392942147099999 -0.973410473 -0.9649680052222223 -0.9808112161111112 -0.10548141365444444 -0.407760367 0.266238545 -0.9537690712222222 -0.10180280881111112 -0.9784441238888889 0.29964766052444447 -0.962349012888889 -0.20657270175 -0.9829933151111112 0.20999523741666667 7.529686933333669e-5 0.02094888108333334 0.07716751594555556 -0.041477491111111105 0.3770409388888889 -0.3649849852222222 -0.6136961202222223 -0.9550198662222222 -0.9569594222222222 -0.9456537877777778 -0.9459052705555556 -0.9837329361111111 -0.9524163324444445 -0.9848265208888889 -0.9715847532222223 -0.9839776442222222 -0.9754118575555556 -0.9521470914444444 -0.9813454308888889 -0.9846437173333333 -0.9819984977777778 -0.9887494956666667 -0.9421864314444445 -0.9421864314444445 -0.9785526187777778 -0.949289148 -0.9822464715555557 -0.9509294512222222 -0.9572589711111111 -0.9409190065555556 -0.9870613767777778 -0.9731644327777778 -0.9849252706666667 -0.976226919888889 -0.9465998554444445 -0.9832707073333334 -0.9444490708888889 -0.9776048788888889 -0.9497365751111111 -0.9823051174444445
21 SITTING 0.27753961682352946 -0.014400970549411767 -0.11205788774117648 0.940031368 0.021520670882352936 -0.056776606070588244 0.07571097898823531 0.012102013959425884 -1.7535216623529355e-4 -0.019871282061247064 -0.06530775033176471 0.08313260428235296 -0.10111477512941178 -0.03914834285028236 -0.052640987729411774 -0.9747349994117648 -0.9747349994117648 -0.9859472251764707 -0.9649711137647059 -0.990307349882353 -0.9906102280000001 -0.9680609470588236 -0.9708593429411765 0.08791105648705883 0.1735322298682353 0.12798447417058822 -0.9897591870588236 -0.9791804385882353 -0.9834343229411765 0.2443495297647059 -0.011845624504705882 0.025036037044705882 -0.9848935597647059 -0.9798309380000001 -0.9768397289411765 0.08904605445529412 -0.16118334856 0.02088204639529412 -0.9748292270588236 0.2500626896447059 -0.9853423587058824 0.3279370392364706 -0.9778397023529412 0.04496632540352942 -0.9900142725882354 0.24829954695247058 0.042416960983176474 -0.0016166560317647015 0.0039913382917647 0.05030971592941177 -0.8091466316470589 0.06832177011764706 0.0612901141882353 -0.9917772871764706 -0.9668775609411765 -0.959567861764706 -0.9929364044705883 -0.9793553631764707 -0.965426493882353 -0.9894393922352942 -0.9790028048235295 -0.9858236229411765 -0.9884105012941177 -0.9763804872941177 -0.9769726585882353 -0.9894729684705883 -0.9897226635294119 -0.9879545152941177 -0.9719942512941177 -0.9719942512941177 -0.9865208650588235 -0.9712250616470589 -0.9903022327058824 -0.9923752294117648 -0.96756129 -0.9564125050588236 -0.9900278224705883 -0.9803471688235295 -0.9868456723529412 -0.9895593100000001 -0.9747232176470588 -0.9791306784705883 -0.9744475931764707 -0.9869915495294118 -0.9720272512941177 -0.9910622048235295
21 STANDING 0.27695224258426965 -0.0167084730205618 -0.11041785580898876 0.8812133419101124 -0.34615555887640453 -0.2076856897752809 0.0754543858764045 0.010062117127022473 -0.0033209367386516854 -0.01917318963595506 -0.07381158654078653 0.08648632653932585 -0.10319979637078654 -0.0404300756516854 -0.05382117402348316 -0.9587742980898877 -0.9587742980898877 -0.9747651619101124 -0.9498371517977529 -0.9768570841573034 -0.9783276861797753 -0.949694904269663 -0.9602741421348315 -0.0850076160265618 0.0366345350988764 0.029211905521348305 -0.9768030106741574 -0.964503015505618 -0.9747806453932585 0.15607244851123597 -0.11577347441235955 -0.049404859374157305 -0.956989964269663 -0.9600825911235955 -0.9594325623595505 -0.1879745677741573 -0.2488112831967416 -0.07964306819101123 -0.9622913341573034 0.09476664588988765 -0.9706342964044944 0.2919463717638202 -0.9567230223595505 -0.1419923468741573 -0.9761267606741574 0.14997923151011236 0.016999990012471912 -0.02312093835280899 -0.08632320093932583 0.0771729732247191 -0.6112356251685394 0.3221362123595506 0.16645287898876404 -0.9814199611235955 -0.9436016253932584 -0.9461234070786517 -0.9829066688764045 -0.9776814159550562 -0.958590002247191 -0.9770633501123596 -0.9639214582022473 -0.9779156771910112 -0.9625145260674158 -0.9559791926966292 -0.959327022022472 -0.9718664946067416 -0.9768158940449438 -0.9754272593258427 -0.9569198982022472 -0.9569198982022472 -0.9716065149438202 -0.9456144017977528 -0.9761536877528091 -0.9828928366292136 -0.94354515752809 -0.9424589083146068 -0.9795304853932585 -0.9660240759550562 -0.9797233396629214 -0.9645303158426967 -0.9540809137078652 -0.9631245721348315 -0.9600418443820224 -0.9719261174157304 -0.9477631729213484 -0.9777066195505618
21 WALKING 0.27918352673076924 -0.018161031752692312 -0.10431933240384615 0.8625248009615385 -0.37098454942307696 -0.22094796019230767 0.07822518202115386 0.0023519755384615424 -0.010181342130769232 -0.045932339384230775 -0.05902944399423077 0.09837159300384617 -0.08687677091538462 -0.05156502605769231 -0.06211921040769231 -0.12345566151923078 -0.12345566151923078 -0.14813899152307694 -0.2847756448076923 -0.426930725 -0.27349615851923076 0.033846581371153844 -0.30030906673076924 -0.15944839955192308 0.04311499283173077 0.09514691891744231 -0.20044201136538461 -0.1125647390846154 -0.4057001578846154 -0.19510300378076922 -0.36491889384615384 -0.29617501221153847 -0.2466573828846154 -0.37174408673076925 -0.28326247486538464 -0.016863894949999996 -0.01703613940576923 -0.14075596593076925 -0.25126638892307696 0.23278992059615386 -0.1440098896653846 0.20167210627115387 -0.4095160811538462 0.3855677903846154 -0.4995972025 0.2077882408153846 -0.003418504403846151 -0.012830372750000004 0.014850360769230778 -0.06230464984615385 -0.5810709448076923 0.3402377078846154 0.17604161711538463 -0.29781484353846155 0.05408805092096154 -0.16868872575 -0.9695763553846154 -0.9641445205769231 -0.9749393880769232 -0.1148888738376923 -0.03471438557294231 -0.42514260480769234 -0.4322328838461539 -0.39789231673076925 -0.3118755994230769 -0.23890831138461538 -0.48285430980769234 -0.49492765711538467 -0.29970975217307694 -0.29970975217307694 -0.08384879689423078 -0.40830443442307696 -0.45036998884615387 -0.30854718528846153 -0.0025629424519230744 -0.16496102719423078 -0.10741280266153846 -0.014841516592307695 -0.4435634126923077 -0.49185924423076927 -0.41940087942307697 -0.38550535903846156 -0.43814979115384617 -0.01867344096346154 -0.512249343076923 -0.42932346634615387
21 WALKING_DOWNSTAIRS 0.3014610196 -0.01731953901577778 -0.09816866218 0.8726832055555556 -0.3566732895555556 -0.18787025333333332 0.09014528833333334 -0.021399849244444453 -0.012555108553333322 -0.12638802359555557 0.01621453008888889 0.14861002095555556 -0.07264618490222223 -0.07359521674000001 -0.0788436473888889 0.24577169900444445 0.24577169900444445 -0.08022417999333334 -0.18485001953555555 -0.45282868244444446 0.10432352998222222 0.18113804250666668 -0.07697130668666667 -0.4372314691111111 -0.14694873118444446 0.13231810275711112 -0.03778947112888889 -0.10730634773333333 -0.19683826454666667 -0.2888569761111111 -0.43150665645333336 -0.30456605462444447 -0.3667487528888889 -0.3088798662888889 -0.23822168266666666 -0.2216633816088889 0.04762185946444445 -0.08277611983333334 0.23989589382222223 0.011702085803333335 0.11244261974177779 0.010640735760000002 -0.4063922844444445 0.13088803799333334 -0.49080494844444444 0.22135799410666668 0.03253177166666666 -0.04166735777777776 0.3459623711111111 -0.06503926268 -0.6099970204444445 0.3310932366666667 0.15331735644444444 0.22434349224444444 0.3013363997111111 -0.07178935586666667 -0.9401948277777779 -0.9401118306666667 -0.9163245568888889 0.0021465571911111103 -0.07960097576222222 -0.24606188211244445 -0.4421486176666667 -0.35373347822222223 -0.3497594937777778 -0.5496483202222222 -0.4424268408888889 -0.4283376933333334 0.2643419037111111 0.2643419037111111 0.09523394049555556 -0.38842032866666665 -0.5091308584444445 0.26698775073333336 0.2778943230222222 -0.1450817055911111 -0.04638678964444445 -0.11316186032222222 -0.29323756708533333 -0.46979014411111114 -0.3884187466666667 -0.45077213911111114 0.07912713866444444 0.06320531452 -0.48448997422222223 -0.5716668344444444
